,O2.UC-11,O2.UC-12,O2.UC-13,O2.UC-14,O2.UC-16,O2.UC-17,O2.UC-18,O2.UC-19,O2.UC-1,O2.UC-20,O2.UC-21,O2.UC-22,O2.UC-23,O2.UC-24,O2.UC-4,V1.CD-11,V1.CD-12,V1.CD-13,V1.CD-14,V1.CD-15,V1.CD-1,V1.CD-2,V1.CD-3,V1.CD-4,V1.CD-6,V1.CD-8,V1.CD-9,V1.UC-10,V1.UC-13,V1.UC-14,V1.UC-15,V1.UC-17,V1.UC-18,V1.UC-19,V1.UC-21,V1.UC-6,V1.UC-7,V1.UC-8,V1.UC-9
V1.UC-13,0.842014116579,0.797924113319,0.837324109235,0.847248951297,0.912341127047,0.830303467219,0.658284181663,0.68292283933,0.838303021623,0.717664691729,0.936925933473,0.686737324357,0.627062485772,0.867022498904,0.89249933619,0.901057289865,0.829274287336,0.764567056778,0.74533081908,0.672278275162,0.770472857942,0.923608571242,0.819632947752,0.784314266894,0.68386427784,0.783472310025,0.718733206714,0.758532327935,1,0.849801494025,0.871787196133,0.826775767747,0.794602956032,0.836179924034,0.754438249839,0.734468462327,0.761030012041,0.684150342065,0.712078988352
V1.UC-14,0.719548983509,0.854544077319,0.745063248961,0.847742101692,0.823537241514,0.815775809733,0.886605862886,0.768224716124,0.790298962196,0.74415518727,0.943360161594,0.761866007146,0.757710654483,0.846363596251,0.822704444607,0.785134729396,0.875415580021,0.7993730827,0.792966080324,0.614244447025,0.800017731843,0.862469580304,0.814248791949,0.812532932076,0.766739540711,0.771265374002,0.852440906352,0.805338485468,0.849801494025,1,0.835460052827,0.875509850016,0.675996751184,0.737711935965,0.726426104605,0.817160066251,0.804514996588,0.749212758966,0.849158705451
V1.UC-15,0.655494064743,0.906288468413,0.857227089017,0.896694938896,0.91207543511,0.942512088313,0.902298257735,0.888022823873,0.906797605234,0.805097109404,0.929904381271,0.783637471979,0.816865062131,0.905350937339,0.84623463633,0.887910278897,0.947712128802,0.842482418769,0.856586466791,0.898822611622,0.902946394167,0.930551551061,0.854063985683,0.829340553388,0.879896330687,0.870135906136,0.858515629546,0.832238111582,0.871787196133,0.835460052827,1,0.85948584154,0.833888136335,0.891067498774,0.777118050585,0.805838432419,0.907405070006,0.794351062498,0.878663131412
V1.UC-17,0.860068717653,0.905158650582,0.876266050522,0.856637626007,0.791672360943,0.860292226939,0.850489143921,0.880925509419,0.868198107602,0.830904018843,0.910421949677,0.833125819845,0.713733372768,0.897855876606,0.874770868808,0.891299393462,0.914630568787,0.901925584672,0.873601140168,0.829420283488,0.81994666058,0.875247656577,0.843567267087,0.876725678251,0.826822175103,0.896655853207,0.884851149399,0.879905896469,0.826775767747,0.875509850016,0.85948584154,1,0.839744162035,0.881498994061,0.871475237668,0.896063919851,0.851847960259,0.85298086535,0.894114678558
V1.UC-18,0.730710772204,0.835893001493,0.723845201072,0.789301972788,0.887126496191,0.742152391243,0.877734741014,0.73486094066,0.834060281556,0.690106559203,0.926075673679,0.672234133292,0.674594543557,0.836594442775,0.839136112375,0.709884088902,0.815535046391,0.750657878285,0.739996954066,0.518896081505,0.734376525756,0.849692440702,0.778744135843,0.769945885287,0.65541155456,0.691773640133,0.75962812159,0.783540431498,0.794602956032,0.675996751184,0.833888136335,0.839744162035,1,0.764419569566,0.670984508786,0.742636868281,0.693031888597,0.688882229223,0.82510438785
V1.UC-19,0.796161152216,0.873610103063,0.801748296602,0.841694886422,0.912116662447,0.811943929154,0.912142856877,0.824813438491,0.829184038673,0.751372912437,0.933770341347,0.724697475443,0.758270113084,0.877248262785,0.856745177495,0.86984028161,0.830527350255,0.794856486893,0.712999414707,0.711203449739,0.758247822093,0.902386276715,0.757632440963,0.814755554367,0.725092748668,0.787227787349,0.801095271729,0.825594586502,0.836179924034,0.737711935965,0.891067498774,0.881498994061,0.764419569566,1,0.763878723901,0.753410673141,0.783927684515,0.728261227051,0.859129970028
V1.UC-21,0.558389838249,0.759821914374,0.705866090501,0.695134533177,0.798151536019,0.703059809349,0.85907962993,0.697558236775,0.732642094307,0.614570200381,0.922732460665,0.623611430294,0.64756785806,0.703836576156,0.779980224813,0.819580606086,0.783900550152,0.654897248709,0.659853937685,0.520697245221,0.766672294885,0.831239642547,0.792964857152,0.689398655146,0.685417558004,0.710565122023,0.78418935091,0.685231399518,0.754438249839,0.726426104605,0.777118050585,0.871475237668,0.670984508786,0.763878723901,1,0.657280359199,0.615011933779,0.714690084463,0.801396775495
V1.UC-6,0.688747256897,0.760195018779,0.767102881263,0.72870293017,0.881626886768,0.806521432788,0.895002722011,0.691117784011,0.787203271245,0.603496903671,0.940684102679,0.632897322708,0.653405472061,0.813635017473,0.823874500191,0.848348205727,0.733420893066,0.598089373083,0.574167376807,0.667531591883,0.830921453614,0.911511376511,0.777771033457,0.689367990342,0.657201247234,0.727207821518,0.713086255386,0.634958883813,0.734468462327,0.817160066251,0.805838432419,0.896063919851,0.742636868281,0.753410673141,0.657280359199,1,0.742571747681,0.641931514693,0.696508419697
V1.UC-7,0.776810391553,0.674210770639,0.817094306387,0.506689550695,0.6732155004,0.535847579337,0.895900988529,0.758127474841,0.61746178057,0.705663478841,0.947904632259,0.70147716648,0.73099451923,0.633903234049,0.887869849068,0.821216265926,0.842967966795,0.75794682232,0.727034697035,0.563657963441,0.782709363021,0.704016863811,0.821560590098,0.825008466662,0.743298797264,0.776212095633,0.752902143796,0.790347192067,0.761030012041,0.804514996588,0.907405070006,0.851847960259,0.693031888597,0.783927684515,0.615011933779,0.742571747681,1,0.659849167473,0.797153270832
V1.UC-8,0.640379870162,0.745738823602,0.739284755531,0.775510602454,0.886012640991,0.799470665084,0.757922194337,0.693052138253,0.764840665641,0.670849615411,0.924736498273,0.645019032894,0.683308347284,0.796428275187,0.82316054479,0.816754484186,0.81845316863,0.66591670731,0.65591322265,0.548679863832,0.813173220422,0.90321739612,0.717139045381,0.720585847441,0.706398096496,0.749112611742,0.715545683567,0.667516016235,0.684150342065,0.749212758966,0.794351062498,0.85298086535,0.688882229223,0.728261227051,0.714690084463,0.641931514693,0.659849167473,1,0.638997609906
V1.UC-9,0.82907503675,0.784776432981,0.833026101443,0.8540015779,0.902995007752,0.884164252896,0.810481980018,0.760486924875,0.844835062909,0.748140056778,0.951891100168,0.74334384876,0.727666137128,0.848077126693,0.845433972883,0.889186886389,0.862972766814,0.739720906869,0.745685286298,0.733128259353,0.875773531021,0.938193478109,0.87586841795,0.804805310393,0.788047082562,0.769959865426,0.824124141478,0.728032169201,0.712078988352,0.849158705451,0.878663131412,0.894114678558,0.82510438785,0.859129970028,0.801396775495,0.696508419697,0.797153270832,0.638997609906,1
